Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2017-05-16 10:00:00,9.5,5.7,77.0,5.0,24.1,100.34,Cloudy
2017-05-16 13:00:00,11.0,7.2,77.0,20.0,32.2,100.51,Cloudy
2017-05-16 16:00:00,11.8,6.1,68.0,11.0,32.2,100.62,Cloudy
2017-05-16 19:00:00,11.0,6.2,72.0,16.0,32.2,100.82,Cloudy
2017-05-17 07:00:00,10.2,6.9,80.0,14.0,32.2,101.79,Cloudy
2017-05-17 10:00:00,12.1,8.0,76.0,20.0,32.2,101.97,Cloudy
2017-05-17 13:00:00,13.8,8.3,69.0,13.0,48.3,102.03,Cloudy
2017-05-17 16:00:00,14.4,8.8,69.0,17.0,48.3,102.06,Cloudy
2017-05-17 19:00:00,13.3,8.4,72.0,9.0,32.2,102.06,Cloudy
2017-05-18 07:00:00,12.4,9.1,80.0,13.0,48.3,102.15,Cloudy
2017-05-18 10:00:00,13.8,8.9,72.0,13.0,48.3,102.18,Cloudy
2017-05-18 13:00:00,15.3,9.5,68.0,13.0,48.3,102.11,Cloudy
2017-05-18 16:00:00,15.2,8.7,65.0,8.0,48.3,102.02,Cloudy
2017-05-18 19:00:00,14.4,9.3,71.0,6.0,32.2,101.91,Clear
2017-05-19 07:00:00,13.0,8.9,76.0,5.0,48.3,102.05,Cloudy
2017-05-19 10:00:00,14.2,9.7,74.0,13.0,48.3,102.06,Cloudy
2017-05-19 13:00:00,16.1,8.7,61.0,9.0,48.3,102.0,Cloudy
2017-05-19 16:00:00,15.6,10.8,73.0,12.0,48.3,101.92,Cloudy
2017-05-19 19:00:00,14.4,11.0,80.0,10.0,32.2,101.87,Cloudy
2017-05-20 07:00:00,13.5,9.8,78.0,4.0,48.3,102.14,Clear
2017-05-20 10:00:00,16.2,10.8,70.0,16.0,48.3,102.22,Clear
2017-05-20 13:00:00,17.3,12.1,71.0,16.0,48.3,102.21,Clear
2017-05-20 16:00:00,18.2,12.1,67.0,16.0,48.3,102.12,Clear
2017-05-20 19:00:00,16.4,12.0,75.0,9.0,48.3,102.04,Clear
2017-05-21 07:00:00,15.6,11.6,77.0,6.0,48.3,102.45,Cloudy
2017-05-21 10:00:00,17.4,12.6,73.0,11.0,48.3,102.45,Cloudy
2017-05-21 13:00:00,18.8,12.6,67.0,17.0,48.3,102.36,Cloudy
2017-05-21 16:00:00,17.9,13.3,74.0,21.0,48.3,102.23,Cloudy
2017-05-21 19:00:00,17.2,13.0,76.0,17.0,48.3,102.1,Clear
2017-05-22 07:00:00,16.8,10.5,66.0,3.0,48.3,102.2,Cloudy
2017-05-22 10:00:00,18.2,11.1,63.0,11.0,48.3,102.16,Cloudy
2017-05-22 13:00:00,20.1,13.6,66.0,17.0,48.3,102.05,Clear
2017-05-22 16:00:00,20.6,13.7,64.0,10.0,48.3,101.81,Clear
2017-05-22 19:00:00,17.5,13.3,76.0,10.0,48.3,101.69,Clear
2017-05-23 07:00:00,17.3,11.6,69.0,8.0,48.3,101.56,Clear
2017-05-23 10:00:00,18.4,12.0,66.0,15.0,48.3,101.45,Clear
2017-05-23 13:00:00,21.5,14.3,63.0,18.0,48.3,101.25,Clear
2017-05-23 16:00:00,20.1,10.9,55.0,40.0,48.3,101.15,Clear
2017-05-23 19:00:00,15.3,8.6,64.0,41.0,48.3,101.19,Clear
2017-05-24 07:00:00,11.6,6.4,70.0,34.0,48.3,101.47,Clear
2017-05-24 10:00:00,13.8,9.1,73.0,30.0,48.3,101.49,Cloudy
2017-05-24 13:00:00,14.9,8.7,66.0,23.0,48.3,101.38,Clear
2017-05-24 16:00:00,15.3,8.4,63.0,18.0,48.3,101.37,Clear
2017-05-24 19:00:00,13.5,9.6,77.0,5.0,48.3,101.3,Clear
2017-05-25 07:00:00,12.6,10.2,85.0,12.0,48.3,101.31,Cloudy
2017-05-25 10:00:00,14.3,9.6,73.0,15.0,48.3,101.25,Clear
2017-05-25 13:00:00,17.2,11.3,68.0,14.0,48.3,101.16,Clear
2017-05-25 16:00:00,17.1,11.7,70.0,22.0,48.3,100.98,Clear
2017-05-25 19:00:00,16.1,12.1,77.0,13.0,48.3,100.93,Clear
2017-05-26 07:00:00,14.5,11.3,81.0,7.0,48.3,101.44,Clear
2017-05-26 10:00:00,16.9,11.7,71.0,10.0,48.3,101.48,Clear
2017-05-26 13:00:00,19.1,14.0,72.0,13.0,48.3,101.43,Clear
2017-05-26 16:00:00,20.1,12.0,59.0,8.0,48.3,101.4,Clear
2017-05-26 19:00:00,17.2,12.8,75.0,5.0,48.3,101.4,Clear
2017-05-27 07:00:00,17.4,10.8,65.0,4.0,48.3,101.86,Clear
2017-05-27 10:00:00,18.6,10.3,58.0,9.0,48.3,101.91,Clear
2017-05-27 13:00:00,21.4,10.1,48.0,9.0,48.3,101.89,Clear
2017-05-27 16:00:00,21.7,10.1,47.0,9.0,48.3,101.77,Clear
2017-05-27 19:00:00,19.6,13.8,69.0,6.0,48.3,101.68,Clear
2017-05-28 07:00:00,17.2,13.8,80.0,5.0,48.3,101.91,Clear
2017-05-28 10:00:00,21.2,12.7,58.0,8.0,48.3,101.92,Clear
2017-05-28 13:00:00,21.3,12.0,55.0,12.0,48.3,101.85,Clear
2017-05-28 16:00:00,23.4,13.7,54.0,12.0,48.3,101.71,Clear
2017-05-28 19:00:00,19.6,14.1,70.0,8.0,48.3,101.6,Clear
2017-05-29 07:00:00,15.7,11.9,78.0,12.0,32.2,101.74,Clear
2017-05-29 10:00:00,17.2,14.0,81.0,15.0,48.3,101.63,Clear
2017-05-29 13:00:00,20.3,11.9,58.0,12.0,48.3,101.45,Clear
2017-05-29 16:00:00,22.9,12.7,52.0,7.0,48.3,101.19,Cloudy
2017-05-29 19:00:00,19.8,13.6,67.0,7.0,48.3,101.03,Cloudy
2017-05-30 07:00:00,12.6,11.0,90.0,25.0,19.3,101.2,Rain
2017-05-30 08:00:00,12.8,10.5,86.0,18.0,19.3,101.24,Rain
2017-05-30 09:00:00,12.8,10.7,87.0,16.0,24.1,101.39,Rain
2017-05-30 10:00:00,12.2,10.6,90.0,22.0,16.1,101.32,Rain
2017-05-30 11:00:00,13.1,10.8,86.0,27.0,19.3,101.49,Rain
2017-05-30 13:00:00,12.7,10.6,87.0,21.0,16.1,101.55,Rain
2017-05-30 14:00:00,12.4,11.0,91.0,26.0,16.1,101.47,Rain
2017-05-30 15:00:00,12.2,11.1,93.0,29.0,16.1,101.4,Rain
2017-05-30 16:00:00,12.3,11.4,94.0,17.0,19.3,101.51,Rain
2017-05-30 19:00:00,12.6,10.7,88.0,18.0,24.1,101.38,Cloudy
2017-05-31 07:00:00,12.4,9.8,84.0,16.0,24.1,101.25,Cloudy
2017-05-31 10:00:00,15.0,11.1,77.0,18.0,32.2,101.22,Cloudy
2017-05-31 13:00:00,17.6,10.8,64.0,18.0,32.2,101.13,Cloudy
2017-05-31 15:00:00,16.0,12.8,81.0,19.0,32.2,101.05,Rain
2017-05-31 16:00:00,15.0,11.6,80.0,18.0,32.2,101.05,Cloudy
2017-05-31 17:00:00,14.6,11.6,82.0,2.0,24.1,101.04,Rain
2017-05-31 18:00:00,14.3,12.4,88.0,7.0,24.1,100.99,Rain
2017-05-31 19:00:00,14.7,12.8,88.0,7.0,24.1,100.95,Rain
2017-05-31 20:00:00,13.8,12.9,94.0,8.0,24.1,100.96,Rain
2017-05-31 21:00:00,13.4,12.6,95.0,5.0,19.3,100.99,Rain
2016-09-01 07:00:00,14.9,12.3,84.0,14.0,32.2,101.46,Cloudy
2016-09-01 10:00:00,15.8,12.8,82.0,16.0,24.1,101.5,Rain
2016-09-01 13:00:00,17.9,11.8,67.0,20.0,24.1,101.5,Cloudy
2016-09-01 15:00:00,18.0,12.3,69.0,22.0,24.1,101.41,Rain
2016-09-01 16:00:00,16.6,13.0,79.0,13.0,24.1,101.4,Rain
2016-09-01 17:00:00,16.0,13.3,84.0,9.0,24.1,101.36,Rain
2016-09-01 18:00:00,14.9,12.4,85.0,9.0,19.3,101.33,Rain
2016-09-01 19:00:00,14.2,12.4,89.0,4.0,24.1,101.3,Rain
2016-09-01 20:00:00,14.6,12.7,88.0,7.0,24.1,101.27,Rain
2016-09-02 06:00:00,12.9,12.0,94.0,16.0,12.9,101.22,Rain
2016-09-02 07:00:00,13.3,12.4,94.0,13.0,16.1,101.28,Cloudy
2016-09-02 09:00:00,14.1,12.8,92.0,17.0,12.9,101.31,Rain
2016-09-02 10:00:00,15.0,12.9,87.0,11.0,16.1,101.33,Cloudy
2016-09-02 13:00:00,17.1,13.1,77.0,13.0,24.1,101.39,Cloudy
2016-09-02 16:00:00,16.3,12.1,76.0,10.0,32.2,101.4,Cloudy
2016-09-02 19:00:00,15.7,11.5,76.0,2.0,48.3,101.42,Cloudy
2016-09-03 06:00:00,12.5,11.7,95.0,9.0,6.4,101.51,"Moderate Rain Showers,Fog"
2016-09-03 07:00:00,12.6,11.8,95.0,12.0,16.1,101.53,Rain
2016-09-03 10:00:00,15.1,12.3,83.0,10.0,19.3,101.59,Cloudy
2016-09-03 13:00:00,16.9,12.1,73.0,12.0,24.1,101.59,Cloudy
2016-09-03 16:00:00,17.0,11.6,70.0,14.0,32.2,101.5,Clear
2016-09-03 19:00:00,13.9,10.9,82.0,5.0,32.2,101.48,Clear
2016-09-04 07:00:00,12.2,10.8,91.0,5.0,32.2,101.56,Cloudy
2016-09-04 10:00:00,15.8,12.2,79.0,16.0,32.2,101.55,Cloudy
2016-09-04 13:00:00,18.3,13.0,71.0,9.0,48.3,101.42,Clear
2016-09-04 16:00:00,17.7,13.1,74.0,11.0,48.3,101.34,Clear
2016-09-04 19:00:00,16.1,11.3,73.0,7.0,48.3,101.34,Clear
2016-09-05 07:00:00,12.6,11.0,90.0,16.0,24.1,101.51,Cloudy
2016-09-05 10:00:00,14.1,10.6,79.0,23.0,24.1,101.57,Cloudy
2016-09-05 13:00:00,14.9,10.6,75.0,24.0,32.2,101.57,Cloudy
2016-09-05 15:00:00,15.4,11.2,76.0,14.0,24.1,101.51,Rain
2016-09-05 16:00:00,15.5,10.3,71.0,17.0,24.1,101.5,Cloudy
2016-09-05 19:00:00,14.3,10.6,78.0,10.0,32.2,101.47,Cloudy
2016-09-05 20:00:00,13.9,11.1,83.0,12.0,32.2,101.46,Rain
2016-09-06 07:00:00,13.1,11.8,92.0,10.0,24.1,101.35,Cloudy
2016-09-06 10:00:00,14.8,11.6,81.0,5.0,24.1,101.43,Cloudy
2016-09-06 13:00:00,16.7,12.7,77.0,13.0,24.1,101.5,Clear
2016-09-06 16:00:00,17.0,13.0,77.0,8.0,48.3,101.56,Clear
2016-09-06 19:00:00,16.0,10.8,71.0,4.0,48.3,101.62,Cloudy
2016-09-07 07:00:00,14.6,12.1,85.0,12.0,24.1,101.9,Cloudy
2016-09-07 10:00:00,16.1,12.5,79.0,14.0,24.1,101.93,Cloudy
2016-09-07 13:00:00,16.4,12.8,79.0,10.0,24.1,101.92,Rain
2016-09-07 14:00:00,15.6,13.6,88.0,11.0,19.3,101.94,Rain
2016-09-07 15:00:00,15.2,12.9,86.0,21.0,24.1,101.94,Rain
2016-09-07 16:00:00,14.9,12.3,84.0,15.0,24.1,101.94,Cloudy
2016-09-07 17:00:00,14.6,12.1,85.0,10.0,24.1,101.92,Rain
2016-09-07 19:00:00,13.8,12.2,90.0,18.0,24.1,101.91,Cloudy
2016-09-08 07:00:00,15.1,14.0,93.0,13.0,24.1,102.14,Clear
2016-09-08 10:00:00,16.9,13.5,80.0,27.0,32.2,102.25,Cloudy
2016-09-08 13:00:00,17.9,12.6,71.0,27.0,32.2,102.32,Clear
2016-09-08 16:00:00,18.8,11.9,64.0,23.0,48.3,102.33,Clear
2016-09-08 19:00:00,15.8,10.6,71.0,7.0,48.3,102.41,Clear
2016-09-09 07:00:00,12.6,10.9,89.0,5.0,48.3,102.75,Cloudy
2016-09-09 10:00:00,15.9,11.9,77.0,10.0,48.3,102.72,Cloudy
2016-09-09 13:00:00,17.5,11.2,66.0,11.0,48.3,102.64,Cloudy
2016-09-09 16:00:00,20.7,11.2,54.0,4.0,48.3,102.45,Cloudy
2016-09-09 19:00:00,15.9,11.1,73.0,2.0,48.3,102.29,Clear
2016-09-10 07:00:00,14.9,11.7,81.0,11.0,48.3,102.01,Cloudy
2016-09-10 10:00:00,19.6,11.2,58.0,16.0,48.3,101.91,Clear
2016-09-10 13:00:00,19.6,14.1,70.0,17.0,48.3,101.81,Cloudy
2016-09-10 16:00:00,17.6,13.4,76.0,17.0,48.3,101.76,Cloudy
2016-09-10 19:00:00,16.9,13.1,78.0,29.0,48.3,101.64,Cloudy
2016-09-11 07:00:00,14.0,10.3,78.0,10.0,48.3,102.0,Clear
2016-09-11 10:00:00,17.3,11.6,69.0,21.0,48.3,102.12,Clear
2016-09-11 13:00:00,17.7,11.8,68.0,24.0,48.3,102.14,Clear
2016-09-11 16:00:00,17.4,12.4,72.0,19.0,48.3,102.07,Clear
2016-09-11 19:00:00,14.1,11.6,85.0,9.0,48.3,102.07,Clear
2016-09-12 07:00:00,14.2,12.4,89.0,16.0,48.3,102.39,Clear
2016-09-12 10:00:00,16.7,12.9,78.0,26.0,48.3,102.39,Clear
2016-09-12 13:00:00,18.0,12.7,71.0,26.0,48.3,102.24,Clear
2016-09-12 16:00:00,18.7,12.8,68.0,16.0,48.3,102.07,Clear
2016-09-12 19:00:00,15.0,11.6,80.0,15.0,48.3,101.95,Clear
2016-09-13 07:00:00,12.1,9.7,85.0,4.0,48.3,101.89,Clear
2016-09-13 10:00:00,17.4,11.5,68.0,21.0,48.3,101.83,Clear
2016-09-13 13:00:00,18.8,12.6,67.0,15.0,48.3,101.66,Clear
2016-09-13 16:00:00,18.6,12.0,65.0,13.0,48.3,101.41,Clear
2016-09-13 19:00:00,15.6,12.0,79.0,7.0,48.3,101.29,Clear
2016-09-14 07:00:00,13.0,10.6,85.0,6.0,48.3,101.6,Clear
2016-09-14 10:00:00,17.5,11.2,66.0,10.0,48.3,101.67,Clear
2016-09-14 13:00:00,19.4,11.0,58.0,10.0,48.3,101.66,Clear
2016-09-14 16:00:00,17.1,13.5,79.0,7.0,48.3,101.66,Clear
2016-09-14 19:00:00,15.1,13.0,87.0,2.0,48.3,101.7,Cloudy
2016-09-15 07:00:00,13.0,11.1,88.0,10.0,48.3,102.13,Clear
2016-09-15 10:00:00,18.2,11.4,64.0,9.0,48.3,102.14,Clear
2016-09-15 13:00:00,18.4,13.3,72.0,16.0,48.3,102.03,Clear
2016-09-15 16:00:00,18.1,12.8,71.0,10.0,48.3,101.91,Clear
2016-09-15 19:00:00,15.7,13.0,84.0,1.0,48.3,101.87,Clear
2016-09-16 07:00:00,14.5,11.9,84.0,14.0,32.2,101.76,Cloudy
2016-09-16 10:00:00,19.4,12.3,63.0,17.0,32.2,101.69,Cloudy
2016-09-16 13:00:00,18.9,12.3,65.0,14.0,32.2,101.57,Cloudy
2016-09-16 16:00:00,17.6,12.4,71.0,16.0,32.2,101.47,Cloudy
2016-09-16 19:00:00,15.6,13.3,86.0,7.0,19.3,101.38,Rain
2016-09-17 06:00:00,12.9,12.4,97.0,16.0,8.1,101.06,"Rain,Fog"
2016-09-17 07:00:00,12.9,12.3,96.0,16.0,12.9,100.98,Rain
2016-09-17 08:00:00,13.3,12.5,95.0,15.0,12.9,100.9,Rain
2016-09-17 09:00:00,13.4,12.8,96.0,19.0,8.1,100.89,"Rain,Fog"
2016-09-17 10:00:00,13.6,13.0,96.0,15.0,12.9,100.87,Rain
2016-09-17 11:00:00,14.1,13.2,94.0,9.0,12.9,100.9,Rain
2016-09-17 13:00:00,14.9,13.6,92.0,12.0,16.1,100.88,Cloudy
2016-09-17 16:00:00,17.8,13.6,76.0,14.0,24.1,100.94,Clear
2016-09-17 19:00:00,15.8,11.6,76.0,26.0,32.2,101.07,Clear
2016-09-18 07:00:00,12.4,11.2,92.0,16.0,32.2,101.64,Clear
2016-09-18 10:00:00,16.8,11.6,71.0,19.0,32.2,101.68,Clear
2016-09-18 13:00:00,19.1,10.2,56.0,13.0,32.2,101.66,Clear
2016-09-18 16:00:00,18.9,10.0,56.0,18.0,32.2,101.57,Cloudy
2016-09-18 19:00:00,15.3,10.5,73.0,9.0,24.1,101.59,Cloudy
2016-09-19 06:00:00,13.3,12.2,93.0,6.0,12.9,101.49,Rain
2016-09-19 07:00:00,13.1,12.2,94.0,17.0,12.9,101.5,Rain
2016-09-19 08:00:00,12.5,11.4,93.0,21.0,8.1,101.55,"Moderate Rain Showers,Fog"
2016-09-19 09:00:00,13.0,11.6,91.0,12.0,12.9,101.56,Rain
2016-09-19 10:00:00,14.2,11.7,85.0,11.0,24.1,101.66,Cloudy
2016-09-19 13:00:00,17.2,10.2,63.0,17.0,32.2,101.73,Clear
2016-09-19 14:00:00,15.8,11.0,73.0,23.0,32.2,101.74,Rain
2016-09-19 15:00:00,15.1,9.5,69.0,11.0,32.2,101.78,Rain
2016-09-19 16:00:00,15.9,10.5,70.0,4.0,32.2,101.79,Cloudy
2016-09-19 19:00:00,14.1,10.2,77.0,19.0,32.2,101.91,Cloudy
2016-09-20 07:00:00,11.5,11.1,97.0,1.0,48.3,102.15,Cloudy
2016-09-20 10:00:00,15.7,10.5,71.0,16.0,48.3,102.11,Clear
2016-09-20 13:00:00,15.8,12.2,79.0,29.0,48.3,102.04,Clear
2016-09-20 16:00:00,16.1,11.7,75.0,30.0,48.3,101.89,Clear
2016-09-20 19:00:00,14.5,11.9,84.0,22.0,48.3,101.86,Clear
2016-09-21 07:00:00,12.9,11.5,91.0,20.0,48.3,101.93,Clear
2016-09-21 10:00:00,15.1,12.1,82.0,30.0,48.3,101.88,Clear
2016-09-21 13:00:00,16.3,12.7,79.0,28.0,48.3,101.72,Clear
2016-09-21 16:00:00,16.7,12.3,75.0,19.0,48.3,101.51,Clear
2016-09-21 19:00:00,14.3,11.7,84.0,20.0,32.2,101.36,Clear
2016-09-22 07:00:00,10.3,8.4,88.0,5.0,48.3,101.53,Clear
2016-09-22 10:00:00,16.6,11.0,69.0,10.0,48.3,101.61,Clear
2016-09-22 13:00:00,16.2,11.8,75.0,12.0,48.3,101.6,Clear
2016-09-22 16:00:00,18.9,8.9,52.0,12.0,48.3,101.53,Clear
2016-09-22 19:00:00,14.8,9.7,71.0,18.0,32.2,101.5,Clear
2016-09-23 06:00:00,11.8,10.9,94.0,21.0,9.7,101.52,"Rain,Fog"
2016-09-23 07:00:00,11.9,11.0,94.0,18.0,8.1,101.49,"Rain,Fog"
2016-09-23 08:00:00,12.4,10.7,89.0,21.0,24.1,101.42,Rain
2016-09-23 09:00:00,12.2,10.0,86.0,25.0,24.1,101.4,Rain
2016-09-23 10:00:00,11.8,9.7,87.0,23.0,16.1,101.42,Rain
2016-09-23 11:00:00,11.8,10.2,90.0,17.0,12.9,101.44,Rain
2016-09-23 12:00:00,11.5,10.3,92.0,22.0,19.3,101.45,Drizzle
2016-09-23 13:00:00,11.9,10.3,90.0,24.0,16.1,101.45,Drizzle
2016-09-23 14:00:00,11.9,10.7,92.0,18.0,16.1,101.49,"Rain,Drizzle"
2016-09-23 15:00:00,12.2,11.1,93.0,13.0,16.1,101.56,Drizzle
2016-09-23 16:00:00,12.3,11.2,93.0,19.0,16.1,101.6,Rain
2016-09-23 19:00:00,12.7,11.3,91.0,4.0,12.9,101.82,Drizzle
2016-09-24 07:00:00,11.6,10.4,92.0,4.0,24.1,102.68,Cloudy
2016-09-24 10:00:00,13.3,11.0,86.0,9.0,24.1,102.9,Cloudy
2016-09-24 13:00:00,15.8,9.8,67.0,9.0,32.2,102.83,Cloudy
2016-09-24 16:00:00,15.3,11.3,77.0,4.0,32.2,102.7,Cloudy
2016-09-24 19:00:00,14.4,12.1,86.0,7.0,24.1,102.78,Rain
2016-09-25 07:00:00,13.6,10.1,79.0,8.0,24.1,102.92,Cloudy
2016-09-25 10:00:00,15.3,10.9,75.0,14.0,32.2,103.0,Cloudy
2016-09-25 13:00:00,18.3,10.0,58.0,9.0,40.2,102.95,Cloudy
2016-09-25 16:00:00,19.3,11.7,61.0,7.0,48.3,102.77,Cloudy
2016-09-25 19:00:00,13.5,11.6,88.0,5.0,48.3,102.62,Cloudy
2016-09-26 07:00:00,13.6,13.1,97.0,7.0,48.3,102.02,Cloudy
2016-09-26 10:00:00,16.2,13.0,81.0,7.0,48.3,101.89,Cloudy
2016-09-26 13:00:00,16.2,13.4,83.0,8.0,48.3,101.72,Cloudy
2016-09-26 16:00:00,14.7,13.6,93.0,9.0,48.3,101.6,Cloudy
2016-09-26 19:00:00,14.7,13.6,93.0,7.0,32.2,101.59,Cloudy
2016-09-27 07:00:00,12.5,9.5,82.0,38.0,48.3,102.12,Clear
2016-09-27 10:00:00,14.3,10.9,80.0,28.0,32.2,102.29,Cloudy
2016-09-27 13:00:00,15.4,10.8,74.0,23.0,48.3,102.27,Clear
2016-09-27 16:00:00,14.7,11.0,78.0,24.0,48.3,102.15,Cloudy
2016-09-27 19:00:00,13.1,11.2,88.0,19.0,48.3,102.05,Clear
2016-09-28 07:00:00,11.5,10.3,92.0,28.0,40.2,101.97,Clear
2016-09-28 10:00:00,13.1,10.5,84.0,32.0,48.3,102.0,Clear
2016-09-28 13:00:00,14.4,11.2,81.0,26.0,48.3,101.85,Clear
2016-09-28 16:00:00,14.1,11.5,84.0,16.0,48.3,101.71,Clear
2016-09-28 19:00:00,11.7,9.8,88.0,3.0,48.3,101.67,Clear
2016-09-29 07:00:00,8.6,7.7,94.0,5.0,48.3,101.79,Cloudy
2016-09-29 10:00:00,13.1,10.3,83.0,21.0,48.3,101.84,Clear
2016-09-29 13:00:00,14.7,10.8,77.0,17.0,48.3,101.78,Clear
2016-09-29 16:00:00,13.1,9.6,79.0,10.0,48.3,101.72,Cloudy
2016-09-29 19:00:00,12.1,8.6,79.0,5.0,48.3,101.73,Cloudy
2016-09-30 07:00:00,9.4,8.7,95.0,10.0,12.9,101.72,Cloudy
2016-09-30 10:00:00,12.5,10.6,88.0,9.0,12.9,101.68,Cloudy
2016-09-30 13:00:00,13.0,10.6,85.0,11.0,24.1,101.52,Clear
2016-09-30 16:00:00,14.2,9.9,75.0,6.0,24.1,101.38,Clear
2016-09-30 19:00:00,9.6,8.1,90.0,3.0,32.2,101.32,Clear
2016-11-01 07:00:00,9.3,8.4,94.0,11.0,24.1,101.07,Cloudy
2016-11-01 10:00:00,10.8,8.6,86.0,15.0,24.1,101.17,Cloudy
2016-11-01 13:00:00,11.3,8.5,83.0,13.0,24.1,101.26,Rain
2016-11-01 14:00:00,10.7,8.8,88.0,13.0,19.3,101.24,Rain
2016-11-01 15:00:00,10.5,9.3,92.0,10.0,19.3,101.27,Rain
2016-11-01 16:00:00,10.1,9.2,94.0,16.0,11.3,101.27,Rain
2016-11-01 17:00:00,9.6,8.5,93.0,16.0,19.3,101.33,Rain
2016-11-01 18:00:00,9.8,9.0,95.0,18.0,16.1,101.33,Rain
2016-11-02 06:00:00,10.4,8.7,89.0,25.0,24.1,101.32,Rain
2016-11-02 07:00:00,10.4,8.7,89.0,27.0,19.3,101.33,Rain
2016-11-02 08:00:00,10.6,8.5,87.0,30.0,24.1,101.34,Rain
2016-11-02 09:00:00,10.6,8.7,88.0,30.0,24.1,101.35,Rain
2016-11-02 10:00:00,10.4,9.0,91.0,29.0,19.3,101.4,Rain
2016-11-02 11:00:00,10.8,9.2,90.0,29.0,19.3,101.39,Rain
2016-11-02 12:00:00,10.8,9.6,92.0,26.0,16.1,101.39,Rain
2016-11-02 13:00:00,11.1,9.9,92.0,24.0,19.3,101.36,Rain
2016-11-02 14:00:00,11.1,9.7,91.0,29.0,19.3,101.31,Rain
2016-11-02 15:00:00,11.7,10.0,89.0,28.0,24.1,101.24,Rain
2016-11-02 16:00:00,12.4,9.8,84.0,27.0,24.1,101.2,Rain
2016-11-02 17:00:00,11.9,10.0,88.0,26.0,19.3,101.22,Rain
2016-11-02 18:00:00,11.8,10.1,89.0,22.0,19.3,101.33,Rain
2016-11-03 07:00:00,11.3,9.6,89.0,18.0,32.2,102.23,Cloudy
2016-11-03 10:00:00,12.6,9.6,82.0,25.0,32.2,102.37,Cloudy
2016-11-03 13:00:00,14.5,10.2,75.0,25.0,32.2,102.34,Cloudy
2016-11-03 16:00:00,15.1,9.5,69.0,13.0,48.3,102.17,Clear
2016-11-04 07:00:00,4.8,3.8,93.0,2.0,48.3,101.59,Cloudy
2016-11-04 10:00:00,9.8,6.5,80.0,10.0,48.3,101.56,Cloudy
2016-11-04 13:00:00,12.1,7.5,73.0,12.0,48.3,101.4,Cloudy
2016-11-04 16:00:00,15.4,6.8,56.0,22.0,48.3,101.21,Cloudy
2016-11-04 18:00:00,14.4,8.4,67.0,13.0,32.2,101.24,Rain
2016-11-05 06:00:00,12.2,11.7,97.0,23.0,19.3,100.95,Rain
2016-11-05 07:00:00,12.2,11.7,97.0,18.0,16.1,100.96,Rain
2016-11-05 08:00:00,12.3,11.7,96.0,17.0,16.1,100.94,Rain
2016-11-05 10:00:00,12.4,11.6,95.0,20.0,12.9,100.93,Cloudy
2016-11-05 12:00:00,13.1,12.2,94.0,24.0,24.1,100.83,Rain
2016-11-05 13:00:00,12.8,11.9,94.0,16.0,19.3,100.87,Rain
2016-11-05 14:00:00,12.4,11.6,95.0,13.0,24.1,100.81,Rain
2016-11-05 16:00:00,12.2,11.1,93.0,18.0,24.1,100.85,Cloudy
2016-11-05 19:00:00,11.5,10.3,92.0,17.0,24.1,100.88,Cloudy
2016-11-06 06:00:00,9.2,8.3,94.0,19.0,16.1,101.27,Rain
2016-11-06 07:00:00,9.4,8.7,95.0,18.0,12.9,101.36,Cloudy
2016-11-06 10:00:00,10.9,9.3,90.0,15.0,19.3,101.5,Cloudy
2016-11-06 13:00:00,13.1,9.4,78.0,29.0,32.2,101.51,Cloudy
2016-11-06 16:00:00,12.3,9.7,84.0,14.0,32.2,101.58,Cloudy
2016-11-07 06:00:00,11.6,8.7,82.0,24.0,19.3,101.68,Rain
2016-11-07 07:00:00,10.9,9.0,88.0,21.0,19.3,101.72,Rain
2016-11-07 09:00:00,11.6,9.5,87.0,18.0,19.3,101.86,Rain
2016-11-07 10:00:00,12.4,9.3,81.0,17.0,32.2,101.88,Cloudy
2016-11-07 13:00:00,13.6,9.5,76.0,17.0,32.2,101.86,Cloudy
2016-11-07 14:00:00,13.3,10.0,80.0,16.0,32.2,101.86,Rain
2016-11-07 15:00:00,13.2,10.4,83.0,21.0,48.3,101.8,Rain
2016-11-07 16:00:00,13.6,9.9,78.0,16.0,48.3,101.73,Cloudy
2016-11-08 07:00:00,14.8,10.1,73.0,15.0,24.1,101.5,Cloudy
2016-11-08 10:00:00,16.2,9.5,64.0,18.0,48.3,101.64,Cloudy
2016-11-08 13:00:00,18.4,10.6,60.0,20.0,48.3,101.55,Cloudy
2016-11-08 16:00:00,17.6,11.5,67.0,18.0,48.3,101.38,Cloudy
2016-11-09 06:00:00,13.1,12.3,95.0,14.0,19.3,101.69,Rain
2016-11-09 07:00:00,13.0,12.4,96.0,7.0,16.1,101.76,Rain
2016-11-09 08:00:00,13.1,12.5,96.0,9.0,24.1,101.82,Rain
2016-11-09 09:00:00,13.3,12.5,95.0,10.0,8.1,101.91,"Rain,Fog"
2016-11-09 11:00:00,12.7,12.2,97.0,8.0,11.3,102.05,Drizzle
2016-11-09 13:00:00,11.8,11.3,97.0,8.0,19.3,102.15,Cloudy
2016-11-09 16:00:00,13.6,12.8,95.0,12.0,24.1,102.18,Cloudy
2016-11-10 07:00:00,8.4,8.3,99.0,0.0,48.3,101.84,Cloudy
